,name,enc0,enc1,enc2,enc3,enc4,enc5,enc6,enc7,enc8,enc9,enc10,enc11,enc12,enc13,enc14,enc15,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,act64,act65,act66,act67,act68,act69,act70,act71,act72,act73,act74,act75
253,TREVOR.MOORE,15.305859565734863,205.94346618652344,55.89863204956055,18.0617733001709,60.78984832763672,34.54296112060547,0.0,305.1051330566406,228.4808349609375,21.592912673950195,0.0,0.0,34.38563537597656,0.0,59.385963439941406,0.0,45.65581130981445,49.438838958740234,51.08519744873047,48.849178314208984,51.36164855957031,0.007383296266198158,1.7330888509750366,26.742650985717773,30.28101921081543,39.7497444152832,44.199031829833984,51.85527420043945,53.60734176635742,3.2481184005737305,4.963662624359131,-0.025184981524944305,-3.2537736892700195,-0.6537982821464539,-4.186882019042969,2.794631004333496,94.01182556152344,24.766056060791016,23.5266056060791,234.77943420410156,-0.2669046223163605,-2.157304048538208,-1.417128086090088,-2.3677122592926025,-1.5678653717041016,-2.7071592807769775,1.6205960512161255,-3.227912664413452,-2.6621601581573486,-1.6741998195648193,1.3588016033172607,-1.5491259098052979,-3.3483808040618896,-3.0744333267211914,-0.17885544896125793,2.8611536026000977,0.6150303483009338,4.544338703155518,4.897215843200684,25.971467971801758,35.99372100830078,47.11724853515625,5.1117401123046875,8.152560234069824,9.687335014343262,3.9704885482788086,7.984774112701416,4.958242893218994,7.543456077575684,28.584129333496094,26.1085262298584,3.894803762435913,2.6436612606048584,3.8252081871032715,-1.6178327798843384,1.2596153020858765,3.172353506088257,3.172043800354004,3.69988751411438,11.867513656616211,20.823331832885742,14.390582084655762,17.85842514038086,12.415311813354492,60.269432067871094,33.09586715698242,36.800384521484375,32.61592102050781,22.581436157226562,17.945140838623047,52.80552291870117,-0.558104932308197,52.64,48.09,47.63,48.79,51.72,2.48,2.23,29.05,31.36,40.44,44.47,54.18,56.87,1.97,1.84,0.25,-2.31,-4.03,-2.69,0.13,92.89,23.0,25.0,219.55,0.19,-0.24,-2.23,-4.41,0.11,-0.22,-0.41,-0.34,-0.1,-2.74,-0.51,-5.83,-1.42,-0.48,-0.59,2.0,2.0,4.0,8.0,26.0,40.0,48.0,2.51,7.69,5.0,6.28,7.0,9.0,8.0,15.0,37.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.78,17.25,7.55,21.38,10.06,61.01,20.73,45.08,34.2,22.0,16.0,42.11,1.0
254,TROY.TERRY,33.8541145324707,269.2858581542969,35.837493896484375,26.243825912475586,68.13813018798828,29.2291259765625,0.0,378.8521423339844,186.9825897216797,23.51787567138672,0.0,0.0,59.88925552368164,0.0,70.2589111328125,0.0,44.197898864746094,46.740482330322266,50.418190002441406,45.758628845214844,49.63191223144531,0.2619764506816864,-0.6796572804450989,22.607070922851562,28.61534309387207,36.562965393066406,40.06913757324219,48.730594635009766,52.60544967651367,2.3369815349578857,8.0621919631958,-1.4693604707717896,-2.7689216136932373,-4.011382102966309,-8.563387870788574,3.583813428878784,94.2702407836914,22.930185317993164,31.488222122192383,375.0871276855469,0.18884842097759247,-2.5952649116516113,-3.283125877380371,-2.7671499252319336,0.983089804649353,-5.7508392333984375,1.9026086330413818,-4.0562663078308105,-1.8451799154281616,-1.2304049730300903,3.3027865886688232,-2.064720392227173,-1.4573475122451782,-2.6206817626953125,0.2441054880619049,4.278135776519775,3.9795570373535156,4.739751815795898,10.398872375488281,30.601425170898438,45.435020446777344,56.79399108886719,6.5541582107543945,8.959925651550293,9.376590728759766,5.134443759918213,8.298660278320312,9.21461296081543,12.188129425048828,27.434274673461914,32.72251510620117,3.837754726409912,1.6540508270263672,4.0125532150268555,-0.24550670385360718,3.2174062728881836,7.509912967681885,13.793105125427246,1.8689011335372925,11.862085342407227,23.298906326293945,14.656073570251465,13.807591438293457,13.259051322937012,60.606285095214844,27.6749267578125,36.12308120727539,32.283912658691406,32.979034423828125,30.120365142822266,51.605865478515625,-0.10363277792930603,67.65,44.55,45.9,46.18,47.08,2.4,1.15,23.53,29.29,36.05,42.48,50.2,58.5,2.25,2.53,1.25,-5.76,-6.43,-8.3,-0.28,96.08,21.0,32.0,373.02,1.49,-1.71,-0.69,-0.76,0.13,0.34,-1.15,-3.75,-2.04,-3.51,-2.83,-2.74,-1.98,0.0,-0.13,4.0,6.0,3.0,13.0,25.0,38.0,59.0,3.48,16.0,10.53,9.16,12.0,16.0,14.0,4.0,49.0,1.0,10.0,0.0,0.0,9.0,1.0,4.0,-3.0,11.66,23.96,15.74,16.53,7.17,60.56,38.28,34.32,27.39,23.0,20.0,46.51,0.0
255,TYLER.BOZAK,240.43116760253906,259.5504150390625,196.91653442382812,124.08660888671875,101.31948852539062,188.2997283935547,0.0,908.6473999023438,85.3621597290039,119.27757263183594,0.0,0.0,170.1274871826172,0.0,133.61068725585938,0.0,50.235721588134766,44.87174606323242,49.84818649291992,49.636436462402344,50.94463348388672,1.1693241596221924,0.13707131147384644,25.33075523376465,30.143646240234375,41.16455078125,41.03046798706055,53.240909576416016,49.32486343383789,2.1826674938201904,4.5674920082092285,-2.1001691818237305,0.7676551938056946,-0.33306819200515747,-2.8338842391967773,3.6624064445495605,88.16316223144531,25.960460662841797,64.44913482666016,860.8523559570312,-0.8194761872291565,-2.071739673614502,-0.07884205877780914,-4.935088157653809,-0.6514374017715454,-2.2525317668914795,2.2657883167266846,-2.1272122859954834,-1.4993737936019897,2.141301393508911,3.948686361312866,0.5935627818107605,-2.4529662132263184,-1.8008956909179688,-3.966909170150757,17.431907653808594,16.097270965576172,12.810720443725586,41.89610290527344,131.8090057373047,185.27923583984375,230.8592529296875,16.05158805847168,5.636050224304199,11.877574920654297,3.7541306018829346,30.225067138671875,29.26109504699707,32.88504409790039,56.98106002807617,66.88664245605469,12.145811080932617,11.969982147216797,4.561872959136963,-0.5318626761436462,3.1978650093078613,450.6976623535156,391.829833984375,67.90882873535156,13.741345405578613,25.819313049316406,14.900477409362793,15.837018013000488,12.280574798583984,52.94597625732422,28.78754425048828,30.69864845275879,33.002769470214844,70.8049545288086,73.98102569580078,52.94303512573242,-0.11347565054893494,50.21,51.39,51.29,50.66,52.31,2.45,2.43,29.92,28.3,40.98,38.93,55.08,53.65,2.37,2.16,0.02,1.62,2.05,1.43,0.21,91.41,32.0,72.0,858.37,-0.17,-1.54,-1.59,-2.76,-0.17,0.03,0.2,-0.84,0.7,-0.64,0.95,-0.71,2.05,-0.15,0.02,13.0,10.0,15.0,38.0,141.0,188.0,223.0,16.21,9.22,6.91,8.62,33.0,19.0,30.0,52.0,51.0,10.0,11.0,0.0,0.0,1.0,451.0,379.0,72.0,11.92,24.61,12.6,15.97,11.09,60.34,32.23,35.28,32.49,65.0,68.0,51.13,0.0
256,TYLER.ENNIS,46.098384857177734,345.6322937011719,94.73963928222656,60.615562438964844,97.42121124267578,67.07353210449219,0.0,444.027099609375,186.19398498535156,49.44047164916992,0.0,0.0,52.30900573730469,0.0,64.95140075683594,0.0,48.374576568603516,50.53600311279297,52.68070602416992,50.027076721191406,53.30076599121094,-1.3843671083450317,2.7205276489257812,29.139846801757812,29.731054306030273,43.59627151489258,44.98862075805664,55.75126647949219,54.293025970458984,5.234343528747559,5.122464656829834,-1.013926386833191,-3.160830020904541,2.083089828491211,-1.5877773761749268,3.2559521198272705,94.43461608886719,25.422216415405273,39.40245056152344,448.45989990234375,-1.6107420921325684,-1.2296885251998901,-0.9748413562774658,-0.5059295892715454,-1.5309120416641235,-2.8772103786468506,3.1793367862701416,-1.470934510231018,-3.2943148612976074,0.7781333327293396,1.9840890169143677,0.26653724908828735,-3.2412548065185547,-2.649833917617798,-0.33123502135276794,9.064937591552734,3.189401388168335,7.147130489349365,15.564868927001953,77.84349060058594,105.23405456542969,137.07345581054688,9.952392578125,7.640410900115967,10.309041976928711,3.694864273071289,14.936686515808105,15.576932907104492,17.53982925415039,46.768455505371094,48.701385498046875,7.464282512664795,5.9045586585998535,3.655355930328369,-1.5122016668319702,2.6601991653442383,2.08113694190979,-2.0672104358673096,7.723903179168701,12.806059837341309,23.11404800415039,16.251291275024414,18.573230743408203,11.293717384338379,60.31413269042969,35.636653900146484,37.12479782104492,30.27764892578125,40.303768157958984,34.97181701660156,53.83808517456055,-2.987359046936035,47.5,46.96,46.77,46.93,49.76,2.2,2.43,25.8,29.13,40.26,45.81,53.24,60.2,2.35,2.37,-0.23,-3.34,-5.56,-6.96,-0.02,91.66,28.0,51.0,422.52,-0.55,-1.5,-4.1,-9.23,-0.14,-0.47,0.09,-3.51,-2.01,-3.08,1.02,-6.97,2.26,-0.11,0.03,12.0,5.0,1.0,18.0,81.0,108.0,123.0,10.46,14.81,11.11,9.69,14.0,21.0,19.0,49.0,65.0,1.0,8.0,0.0,0.0,7.0,1.0,0.0,1.0,8.28,16.63,8.13,20.07,10.55,61.25,19.39,44.55,36.06,43.0,28.0,39.44,1.0
257,TYLER.JOHNSON,172.42245483398438,507.9132080078125,118.16792297363281,157.16468811035156,164.20143127441406,117.45783996582031,0.0,929.374267578125,38.139793395996094,118.75470733642578,0.0,0.0,127.21346282958984,0.0,106.1554946899414,0.0,51.52885055541992,47.006412506103516,50.34402084350586,49.13614273071289,52.7755126953125,1.5909839868545532,-0.04413547366857529,25.109188079833984,32.248741149902344,42.50963592529297,41.273406982421875,52.98162078857422,49.094539642333984,1.3807902336120605,7.153500080108643,-0.4971367120742798,2.9901974201202393,-0.07545129954814911,-2.659938097000122,2.931028366088867,89.8454818725586,21.655115127563477,76.09754180908203,1055.0191650390625,0.2888116240501404,-1.9364761114120483,2.4328389167785645,-3.1293249130249023,-0.032946936786174774,-2.5153448581695557,0.012475088238716125,-3.3423924446105957,-3.486325740814209,1.8109432458877563,4.225828170776367,3.9791438579559326,-2.8495850563049316,-3.281416416168213,-3.5588226318359375,20.186044692993164,19.482988357543945,15.882424354553223,48.87644958496094,156.31605529785156,218.59315490722656,279.96673583984375,20.522985458374023,7.8056416511535645,14.851784706115723,3.870823621749878,31.318849563598633,37.938594818115234,38.3370475769043,61.615360260009766,82.52672576904297,15.048164367675781,16.534963607788086,5.279926776885986,-4.008606910705566,5.4834394454956055,224.1283416748047,256.5721130371094,-20.785402297973633,14.428727149963379,28.300792694091797,14.804895401000977,15.266669273376465,13.510868072509766,51.03263473510742,30.250385284423828,31.141799926757812,30.724708557128906,84.55677795410156,89.60244750976562,52.29351806640625,0.5342486500740051,57.47,52.03,51.66,51.93,51.28,3.62,2.68,36.07,33.26,48.05,44.97,62.68,58.02,2.85,2.71,0.94,2.81,3.09,4.66,0.14,91.94,28.0,80.0,1060.32,0.02,-0.1,-1.4,-2.1,-0.14,0.24,0.22,2.2,2.3,1.81,3.21,1.21,3.31,0.18,0.32,29.0,9.0,9.0,47.0,163.0,220.0,268.0,19.66,17.79,13.18,8.94,32.0,32.0,13.0,50.0,67.0,14.0,18.0,0.0,0.0,4.0,230.0,243.0,-13.0,13.25,27.77,15.96,21.06,11.6,51.37,35.29,34.64,30.07,83.0,87.0,51.18,0.0
258,TYLER.MOTTE,118.75691223144531,562.4161376953125,78.49638366699219,148.56805419921875,159.1750946044922,45.25090789794922,0.0,673.4164428710938,103.05984497070312,132.7777099609375,0.0,0.0,153.38877868652344,0.0,60.98543930053711,0.0,52.05031967163086,46.575286865234375,46.95626449584961,54.12940216064453,49.84923553466797,-0.3469824194908142,3.750455379486084,33.826316833496094,30.760194778442383,43.6494026184082,49.07412338256836,58.61536407470703,56.434654235839844,5.7615156173706055,-4.708939075469971,-1.8546842336654663,-6.49705696105957,3.8240585327148438,1.482590913772583,1.9216408729553223,87.361083984375,31.473142623901367,79.84546661376953,812.5018920898438,-3.7493650913238525,-2.185013771057129,-2.15494441986084,-5.696431636810303,-6.165276050567627,3.1860554218292236,4.734168529510498,3.1117537021636963,1.2372182607650757,1.6555750370025635,-0.11543084681034088,-3.6785550117492676,-1.772101879119873,-1.0330595970153809,-3.0078673362731934,9.99675464630127,4.53206729888916,8.019366264343262,20.97572898864746,114.87921905517578,149.84169006347656,188.79281616210938,8.583346366882324,2.8922605514526367,4.354633808135986,3.9256904125213623,39.78956604003906,16.6200008392334,25.192481994628906,135.397705078125,108.62582397460938,13.42767333984375,15.508027076721191,2.2288095951080322,3.5625998973846436,-1.628875970840454,19.88050651550293,33.169620513916016,-24.651386260986328,12.33263874053955,18.587371826171875,13.035865783691406,23.414396286010742,5.796264171600342,61.17860412597656,39.680091857910156,35.52568817138672,31.66864776611328,73.53868865966797,66.49797058105469,52.24102020263672,-2.6255760192871094,36.37,43.18,43.4,43.3,42.92,1.56,2.74,25.98,34.19,36.3,47.33,48.05,62.93,1.92,2.55,-1.17,-8.21,-11.03,-14.88,-0.63,92.0,23.0,74.0,801.58,-0.61,-3.55,-5.64,-6.9,-0.23,-0.53,0.08,-1.64,1.9,-2.51,3.13,-3.63,3.27,-0.17,0.06,9.0,4.0,3.0,16.0,114.0,155.0,194.0,11.26,7.89,5.81,7.26,52.0,15.0,34.0,200.0,75.0,5.0,17.0,0.0,0.0,12.0,15.0,33.0,-18.0,10.83,22.5,7.03,17.36,12.02,63.59,20.18,40.21,39.61,82.0,74.0,47.44,1.0
259,TYLER.PITLICK,62.42329025268555,401.73345947265625,65.94214630126953,72.78511810302734,105.38583374023438,33.61806106567383,0.0,497.25628662109375,152.82611083984375,75.77571868896484,0.0,0.0,93.44854736328125,0.0,66.444580078125,0.0,46.562049865722656,48.57716751098633,47.830265045166016,50.08654022216797,51.95192337036133,-0.6017515063285828,1.6960809230804443,28.74616813659668,30.82390785217285,42.23826217651367,45.1286735534668,53.41498947143555,51.54203796386719,4.405632019042969,2.4992752075195312,-0.19919109344482422,-2.721424102783203,3.6829428672790527,-0.9066866040229797,2.4919707775115967,89.3341293334961,25.822389602661133,50.908348083496094,554.6793212890625,-1.681399941444397,-2.1662814617156982,0.5706406235694885,-1.8730781078338623,-3.773655891418457,-0.49370884895324707,2.151078224182129,-1.1248164176940918,-3.474458694458008,-0.06552846729755402,1.1980323791503906,0.013611207716166973,-3.5042872428894043,-4.888273239135742,-1.0846598148345947,6.6440839767456055,3.804271936416626,9.528417587280273,13.626604080200195,69.31459045410156,92.3555679321289,122.83133697509766,9.186225891113281,7.823197364807129,9.41004467010498,3.736865282058716,25.234010696411133,12.440435409545898,16.99810218811035,75.19685363769531,66.36454010009766,9.928245544433594,9.42187213897705,3.7703936100006104,-3.0617599487304688,0.4962024390697479,2.299471139907837,7.0055928230285645,-5.264335632324219,12.025317192077637,20.5155086517334,12.742186546325684,19.699066162109375,12.386159896850586,56.08623123168945,35.00289535522461,34.9047966003418,31.213254928588867,50.35470962524414,43.750545501708984,49.72003173828125,-2.352130889892578,41.36,49.59,48.34,48.2,46.56,1.51,2.15,28.07,28.54,37.79,40.38,51.83,55.7,2.0,2.3,-0.63,-0.46,-2.59,-3.87,-0.3,92.48,26.0,47.0,543.6,-0.49,1.57,1.5,2.01,-0.22,-0.43,0.06,-0.44,-2.0,-0.42,-1.92,-0.37,-2.37,-0.27,-0.05,8.0,3.0,1.0,12.0,75.0,99.0,124.0,6.51,10.67,8.08,6.58,27.0,16.0,11.0,93.0,58.0,3.0,7.0,0.0,0.0,4.0,5.0,7.0,-2.0,11.57,23.53,7.0,24.88,14.73,53.38,15.85,45.47,38.68,58.0,47.0,44.76,0.0
260,TYLER.SEGUIN,359.1117858886719,396.4521179199219,412.5753173828125,257.17218017578125,204.71600341796875,382.9667663574219,0.0,1338.7646484375,0.0,186.40834045410156,0.0,0.0,136.727783203125,0.0,157.02926635742188,0.0,61.216712951660156,45.702980041503906,53.613773345947266,57.04420471191406,56.16734313964844,1.1825220584869385,3.14351224899292,33.4894905090332,32.09550476074219,53.592933654785156,44.65522384643555,66.25016784667969,45.07905960083008,3.9989097118377686,1.4234130382537842,-2.640994071960449,6.908287048339844,9.5935640335083,11.273408889770508,4.493504524230957,80.87992095947266,26.086267471313477,85.16960906982422,1286.93310546875,-2.3560378551483154,1.2719988822937012,6.68449068069458,-2.4864234924316406,-2.2831332683563232,1.696297526359558,4.065253257751465,2.5548930168151855,-1.997037649154663,9.819055557250977,5.039707660675049,8.763919830322266,-4.847365856170654,-0.5487089157104492,-8.908882141113281,41.36777114868164,31.389219284057617,23.087724685668945,88.52348327636719,314.6885681152344,434.26434326171875,549.2245483398438,33.38094711303711,1.068300724029541,17.14190101623535,0.8614432215690613,36.432613372802734,62.66187286376953,59.8178825378418,55.07152557373047,89.74132537841797,20.80143928527832,25.45002555847168,4.78060245513916,-2.0451483726501465,7.328917026519775,669.7543334960938,594.23095703125,88.6752700805664,16.826845169067383,30.600488662719727,19.062625885009766,19.175994873046875,6.7216267585754395,45.03118133544922,37.92866516113281,26.01673698425293,25.707427978515625,101.28621673583984,114.37998962402344,58.440704345703125,-2.3495819568634033,62.27,50.69,49.57,49.9,53.32,2.8,1.69,32.89,32.0,43.95,44.71,59.94,60.18,2.77,2.42,1.1,0.9,-0.76,-0.24,0.34,94.71,26.0,82.0,1278.92,0.75,1.49,1.21,2.67,0.22,0.5,-0.25,2.48,0.99,3.28,2.06,4.39,1.73,0.3,0.08,33.0,32.0,15.0,80.0,334.0,432.0,566.0,35.99,9.88,7.64,8.33,47.0,55.0,47.0,74.0,33.0,9.0,17.0,0.0,0.0,8.0,676.0,579.0,97.0,15.6,31.77,20.68,14.01,12.61,52.69,42.84,24.42,32.75,138.0,123.0,47.13,0.0
261,TYLER.TOFFOLI,130.9629669189453,692.58251953125,167.6383819580078,179.94512939453125,199.47848510742188,142.6329345703125,0.0,833.6788330078125,15.663314819335938,93.69698333740234,0.0,0.0,66.28780364990234,0.0,84.17626190185547,0.0,50.41627502441406,45.471500396728516,49.7686767578125,45.26923370361328,49.10380935668945,0.7209799885749817,0.4490223228931427,26.35455894470215,27.184463500976562,42.25684356689453,36.16925811767578,54.749114990234375,49.08236312866211,2.8909707069396973,7.8559136390686035,-1.8245998620986938,2.8570773601531982,1.4686566591262817,1.5218631029129028,2.945141077041626,84.85647583007812,18.06905174255371,73.91384887695312,1068.809326171875,-0.4893018901348114,0.408597469329834,1.11744225025177,2.038569927215576,1.9777437448501587,-4.440893650054932,1.580195426940918,0.647174596786499,-0.8566128015518188,5.469823837280273,4.570915222167969,5.546350479125977,0.1261078417301178,0.32982301712036133,-1.2551343441009521,26.968914031982422,20.43832015991211,12.69198226928711,58.75735855102539,216.46580505371094,301.5499267578125,382.8572692871094,25.285568237304688,7.578367710113525,10.465836524963379,4.704008102416992,21.746219635009766,48.06629943847656,45.91335678100586,53.240501403808594,84.44613647460938,12.96485424041748,15.832399368286133,3.2439146041870117,0.1531551331281662,8.58994197845459,18.239843368530273,35.76820373535156,-9.084827423095703,14.100794792175293,29.24190330505371,17.49830436706543,12.605927467346191,8.3715181350708,51.26544952392578,30.945165634155273,30.72141456604004,22.37061882019043,82.95748901367188,91.28518676757812,50.33652114868164,-0.46427735686302185,43.57,50.16,50.93,51.15,54.77,1.96,2.53,30.12,29.93,43.23,41.65,58.3,55.67,2.67,2.21,-0.58,0.19,1.57,2.63,0.46,91.54,26.0,82.0,1073.73,-0.02,3.99,6.62,8.77,0.68,-0.01,0.02,2.89,-1.09,4.19,-2.43,5.66,-3.11,0.45,-0.23,13.0,11.0,10.0,34.0,226.0,307.0,402.0,24.38,5.75,4.23,7.94,23.0,27.0,44.0,39.0,53.0,9.0,17.0,1.0,1.0,8.0,24.0,27.0,-3.0,13.09,26.48,11.96,15.95,11.41,60.69,33.57,34.17,32.27,89.0,99.0,52.66,0.0
262,TYSON.JOST,98.18486022949219,469.19500732421875,72.42205047607422,112.48233795166016,149.80738830566406,68.47783660888672,0.0,674.9111328125,109.27776336669922,95.0982894897461,0.0,0.0,106.61100006103516,0.0,63.11140441894531,0.0,48.58769989013672,47.27610778808594,49.85895919799805,50.927738189697266,54.02872848510742,-2.4345703125,0.010844774544239044,27.583404541015625,29.1315975189209,45.21350860595703,41.74342346191406,56.42508316040039,53.36408615112305,6.396389961242676,5.131277084350586,-5.166700839996338,-2.253336191177368,1.9559056758880615,-5.11540412902832,3.2111966609954834,95.03386688232422,25.653512954711914,64.56041717529297,765.4031372070312,-4.238025188446045,-1.1629682779312134,-1.2938926219940186,-0.9082056879997253,0.010019751265645027,-3.404653549194336,5.530487060546875,1.035582423210144,-3.6669466495513916,4.060690402984619,3.945875883102417,0.5352715253829956,-0.15360508859157562,-3.54683256149292,-1.8753718137741089,13.400922775268555,8.691367149353027,10.766956329345703,24.687597274780273,109.61649322509766,147.6060028076172,194.00831604003906,11.646103858947754,7.290454387664795,9.15578556060791,6.404922962188721,27.130138397216797,22.547685623168945,26.99155044555664,77.76087951660156,82.81139373779297,11.599263191223145,8.754971504211426,2.1388494968414307,-1.303543210029602,4.517571926116943,65.2746353149414,103.74240112304688,-32.49117660522461,11.867539405822754,26.982250213623047,15.038938522338867,15.179959297180176,10.965583801269531,62.483638763427734,32.84117889404297,36.825496673583984,28.7828311920166,66.15390014648438,60.941097259521484,51.32216262817383,-6.83092737197876,50.22,49.17,48.71,48.08,48.1,2.33,2.31,29.29,30.27,39.57,41.66,53.86,58.16,2.25,2.43,0.02,-0.99,-2.09,-4.3,-0.18,92.36,20.0,70.0,758.78,0.14,-1.5,-2.13,-2.98,-0.17,0.06,-0.08,-1.84,-0.33,-2.08,0.06,-2.52,0.45,-0.01,0.15,11.0,7.0,8.0,26.0,114.0,148.0,198.0,11.57,9.65,7.43,7.82,35.0,8.0,29.0,48.0,139.0,7.0,15.0,0.0,0.0,8.0,55.0,91.0,-36.0,10.84,23.05,13.69,13.27,8.25,64.79,36.14,32.19,31.67,56.0,55.0,49.55,1.0
263,VALTTERI.FILPPULA,175.44146728515625,212.6245880126953,65.42498016357422,98.96358489990234,93.35838317871094,105.12367248535156,0.0,858.4869995117188,92.38597869873047,94.88469696044922,0.0,0.0,156.54664611816406,0.0,119.9247817993164,0.0,47.82072448730469,45.29497146606445,52.65326690673828,44.566131591796875,50.778804779052734,-0.046674564480781555,-0.2803657054901123,20.347352981567383,29.842985153198242,36.71035385131836,42.57675552368164,47.64275360107422,50.726898193359375,2.1469717025756836,11.103035926818848,-0.8833967447280884,-2.6065282821655273,-5.58691930770874,-11.258584022521973,5.95955228805542,93.5368423461914,23.890291213989258,60.172523498535156,821.1427001953125,1.1729669570922852,-4.039259433746338,-3.693495988845825,-5.939813137054443,1.157787561416626,-7.351975917816162,2.176739454269409,-7.590445518493652,-3.2219772338867188,-1.4310234785079956,6.1081223487854,-0.8329485654830933,-3.9304521083831787,-3.347740888595581,-1.5952781438827515,11.591136932373047,12.51879596710205,12.91584587097168,32.37253189086914,73.28018188476562,104.79493713378906,131.57876586914062,13.58069133758545,8.554900169372559,16.11102294921875,2.314819097518921,25.795421600341797,25.56977653503418,29.517993927001953,37.20005798339844,56.08524703979492,10.4389009475708,7.036780834197998,7.290647506713867,-1.8914361000061035,4.7308268547058105,399.3926086425781,426.5016174316406,-10.846821784973145,15.238089561462402,27.26983642578125,17.22011947631836,14.65898609161377,15.849858283996582,54.80440139770508,25.701963424682617,33.600669860839844,34.45927429199219,68.45741271972656,67.63628387451172,55.34900665283203,0.26142194867134094,60.74,45.8,45.06,44.64,47.17,2.52,1.63,26.39,31.22,35.36,43.1,47.89,59.4,2.08,2.33,0.89,-4.84,-7.75,-11.51,-0.25,94.78,34.0,72.0,810.32,0.39,-3.42,-4.86,-6.86,-0.26,0.14,-0.25,-1.45,1.97,-2.9,1.96,-4.33,2.53,-0.21,0.06,17.0,10.0,4.0,31.0,78.0,98.0,121.0,10.09,21.79,17.35,10.3,34.0,27.0,36.0,12.0,56.0,8.0,16.0,0.0,0.0,8.0,398.0,413.0,-15.0,11.25,22.95,11.35,17.22,12.49,58.94,28.49,33.7,37.81,82.0,49.0,37.4,1.0
264,VICTOR.RASK,96.32076263427734,195.752685546875,59.331764221191406,75.58158111572266,96.9985122680664,71.59554290771484,0.0,573.8416748046875,152.4069061279297,63.8101921081543,0.0,0.0,91.56707763671875,0.0,69.22439575195312,0.0,44.92019271850586,43.6920166015625,47.612369537353516,46.61717224121094,48.05257797241211,-0.1254686564207077,-0.6935842633247375,24.126710891723633,28.169408798217773,37.19178771972656,41.477256774902344,50.31536865234375,52.10343551635742,3.436199903488159,4.762587547302246,-2.7069168090820312,-4.312654972076416,-2.392772674560547,-7.574772834777832,4.11800479888916,89.38896179199219,24.87489128112793,42.78779983520508,503.77337646484375,-1.2432551383972168,-2.8612449169158936,-3.9894967079162598,-4.148841381072998,-0.7268284559249878,-4.144011974334717,3.9359066486358643,-1.6557170152664185,-0.1735050231218338,0.5306814312934875,3.779543161392212,-2.92158842086792,-0.7831513285636902,-2.5845086574554443,-0.9293646812438965,7.160351753234863,6.504486560821533,7.464739799499512,18.176593780517578,56.21357345581055,77.71167755126953,97.04423522949219,7.3420209884643555,7.424068450927734,7.757439136505127,4.787669658660889,17.161800384521484,12.055323600769043,18.6513614654541,44.658424377441406,46.75516891479492,5.742371082305908,4.38898229598999,3.411153793334961,1.4344555139541626,2.6690187454223633,205.36624145507812,234.88357543945312,-25.11791229248047,12.094093322753906,22.49123764038086,14.505086898803711,15.314656257629395,10.682442665100098,59.58437728881836,29.340242385864258,34.83600997924805,30.552719116210938,43.2223014831543,41.48800277709961,51.56938934326172,-1.4730538129806519,46.77,49.27,48.68,49.45,43.23,1.55,1.76,28.69,29.54,41.76,44.03,56.72,57.97,1.92,2.52,-0.21,-0.85,-2.27,-1.25,-0.6,94.03,25.0,49.0,504.5,0.03,-4.04,-6.53,-6.25,-0.92,-0.53,-0.56,-3.11,0.93,-3.31,3.21,-3.25,3.0,-0.64,0.28,3.0,3.0,3.0,9.0,55.0,77.0,100.0,4.38,5.45,3.9,5.69,12.0,18.0,13.0,40.0,41.0,4.0,4.0,0.0,0.0,0.0,204.0,226.0,-22.0,10.3,21.48,15.21,15.63,8.16,61.0,37.84,36.36,25.79,30.0,37.0,55.22,1.0
